groupId	userIds
6179	1433,5449,1042
6180	4362,1547,5092
6181	1971,1093,4485
6182	3068,5559,1648
6183	3842,5614,451
6184	5480,5278,2167
6185	4181,1476,5564
6186	5970,5083,4351
6187	124,1654,1356
6188	3396,374,5021
6189	3264,3162,148
6190	4311,3182,4991
6191	2515,3373,3287
6192	4717,4257,4491
6193	1072,1305,5094
6194	3864,5350,5814
6195	3551,3343,2218
6196	5772,4121,5889
6197	910,3990,1498
6198	2640,1855,3325
6199	5065,4893,4776
6200	769,4824,5021
6201	3162,4642,3912
6202	1447,1307,5063
6203	872,2178,2611
6204	5723,5964,2732
6205	362,55,3344
6206	1860,5054,717
6207	5250,2522,2087
6208	3228,4255,353
6209	1168,3248,4463
6210	3987,3890,976
6211	3852,5994,3478
6212	4293,4583,3774
6213	2432,3383,752
6214	647,816,29
6215	3255,5876,2277
6216	5872,3174,291
6217	353,3778,3894
6218	2704,887,4569
6219	6019,3490,4747
6220	2096,4135,4409
6221	284,2233,5940
6222	5358,508,2361
6223	5610,4859,802
6224	3165,5030,1040
6225	1079,3815,2908
6226	839,285,2534
6227	2131,4977,3749
6228	5349,1157,2475
6229	2548,4640,3154
6230	844,2640,4918
6231	5037,3709,3300
6232	4762,5494,5555
6233	3373,832,3052
6234	2763,2318,1654
6235	1732,1379,4251
6236	4697,3911,5593
6237	3252,5393,2217
6238	4320,1048,5516
6239	5333,930,2483
6240	5358,4290,853
6241	2250,5600,4565
6242	3394,2863,5250
6243	2952,2770,5129
6244	4999,4595,4747
6245	4336,2666,5819
6246	5071,3511,4216
6247	1105,588,4192
6248	2128,5791,1116
6249	6000,3030,2103
6250	1002,842,2972
6251	2593,797,3972
6252	1246,5619,3653
6253	3854,2451,1412
6254	3983,2439,329
6255	264,2428,2075
6256	5361,4987,3666
6257	4139,5119,4637
6258	1814,551,970
6259	3168,4646,2940
6260	4343,1285,2148
6261	2668,259,3116
6262	1935,1990,1774
6263	5093,4260,4139
6264	4874,653,973
6265	4956,3531,1929
6266	3258,2711,379
6267	2051,1345,3307
6268	4329,3620,942
6269	3937,1088,1699
6270	979,226,1949
6271	241,4372,1874
6272	756,1732,2434
6273	1813,4530,1683
6274	1354,5682,3189
6275	4015,2269,4604
6276	1487,306,5276
6277	27,86,1103
6278	5218,4225,4690
6279	2342,5437,4769
6280	2425,4387,499
6281	4558,5122,2652
6282	3607,3890,4256
6283	4132,4971,2051
6284	2254,5037,417
6285	2562,615,920
6286	708,4930,5788
6287	4769,4870,1499
6288	5807,1912,1736
6289	3068,4068,1778
6290	3229,4679,3321
6291	1757,3580,465
6292	5826,4341,3249
6293	5386,453,2309
6294	5372,5761,4333
6295	5149,3992,3840
6296	4037,5907,4140
6297	49,5688,5902
6298	4913,3359,3853
6299	1129,3922,5150
6300	1386,4755,598
6301	2282,2409,1699
6302	6003,1968,5414
6303	3659,3658,3725
6304	5339,3166,3007
6305	3737,4645,2583
6306	797,4419,1649
6307	1391,251,5294
6308	1462,2149,1701
6309	3785,4928,2357
6310	5235,3364,4058
6311	3094,1467,2821
6312	2976,257,4641
6313	1554,1154,875
6314	2085,21,4895
6315	1742,2099,4282
6316	1086,5638,2863
6317	2816,4206,4527
6318	823,1837,3672
6319	5527,3575,3073
6320	2300,3515,1054
6321	4653,4037,373
6322	5276,1338,860
6323	3214,4153,4352
6324	2278,4673,269
6325	920,4492,3465
6326	1422,4789,4266
6327	2710,4066,4349
6328	4729,4697,4183
6329	2671,2681,812
6330	3375,737,1720
6331	2456,1148,4123
6332	1398,2859,3759
6333	4087,3092,5215
6334	389,3673,3846
6335	2242,2140,4717
6336	3933,5746,431
6337	4976,1943,1679
6338	4131,4358,1377
6339	853,4063,304
6340	1424,3597,2937
6341	2585,2589,4319
6342	709,295,5196
6343	4659,1752,520
6344	3058,5561,35
6345	1474,5806,5095
6346	3940,4969,4109
6347	5191,5830,3868
6348	972,5973,2181
6349	6009,5641,1316
6350	2101,2838,5037
6351	2733,3172,3506
6352	3632,362,4688
6353	448,1261,439
6354	5496,1568,5915
6355	993,3292,1907
6356	2702,5426,3104
6357	4057,2975,4825
6358	2614,3569,4049
6359	345,697,5267
6360	58,3326,35
6361	4559,4118,4705
6362	410,3730,2684
6363	166,4226,3543
6364	5385,5642,1947
6365	1437,1106,1087
6366	551,1027,219
6367	3795,335,2930
6368	775,3152,528
6369	1570,5875,5039
6370	874,2674,745
6371	2953,2899,5308
6372	4032,1550,618
6373	1474,4396,4402
6374	3972,5783,803
6375	4143,353,3196
6376	5073,905,503
6377	851,3698,1336
6378	5191,5721,5624
6379	3422,2199,5571
6380	1497,5342,662
6381	3233,4083,522
6382	5101,910,2608
6383	4262,3424,2563
6384	2438,5849,2034
6385	544,2810,578
6386	1094,4639,2598
6387	4510,5909,479
6388	4330,3395,4501
6389	4201,3508,1730
6390	2206,105,3939
6391	4467,1664,4501
6392	239,1294,3824
6393	358,1186,4700
6394	1807,4497,2021
6395	560,3005,1371
6396	3451,3281,374
6397	3029,3766,1236
6398	785,5846,5184
6399	2775,802,5459
6400	670,210,1065
6401	1346,2773,2894
6402	140,1211,5787
6403	1855,2024,5389
6404	1276,1960,4648
6405	4108,96,3835
6406	2336,5913,1133
6407	4778,772,5731
6408	2617,1169,2701
6409	1466,5273,284
6410	1235,2987,5061
6411	1817,3975,4601
6412	5506,5863,736
6413	5864,3124,2963
6414	1754,3616,3997
6415	3321,2431,4502
6416	1915,4780,1991
6417	4954,2723,4067
6418	4511,3711,396
6419	4984,2194,4154
6420	3806,4036,3403
6421	4787,4328,848
6422	4962,5306,5294
6423	341,413,3552
6424	5922,389,1107
6425	2721,3838,316
6426	3397,68,420
6427	3528,3294,3340
6428	1944,1032,5030
6429	5766,794,1879
6430	1990,1983,5779
6431	2769,3013,1161
6432	1037,2064,1172
6433	4658,860,3147
6434	5634,4769,4021
6435	1571,5307,2603
6436	5191,1599,1228
6437	1583,912,2411
6438	4147,4169,5444
6439	1128,1302,2655
6440	3726,1635,2146
6441	145,842,5442
6442	3923,312,5961
6443	3482,1663,656
6444	413,2399,368
6445	207,3247,3843
6446	5025,157,3399
6447	4398,6037,3413
6448	5971,1456,3573
6449	699,3049,2542
6450	3322,5109,3827
6451	1105,4108,626
6452	3767,4169,3753
6453	4005,909,4932
6454	5183,598,1702
6455	848,817,5038
6456	1180,4872,1535
6457	80,1721,4432
6458	4885,5345,4930
6459	5079,4678,3225
6460	2841,554,664
6461	1333,5625,4726
6462	1035,2134,716
6463	4514,401,5689
6464	742,4273,3688
6465	224,5537,5256
6466	1138,5152,4879
6467	4975,2250,1365
6468	1978,748,1370
6469	1652,5338,3690
6470	3138,5756,3257
6471	5158,4983,4101
6472	1040,5995,154
6473	5991,5846,1096
6474	4253,784,1809
6475	4907,4895,344
6476	853,4468,3363
6477	4698,4347,1592
6478	5460,3031,4845
6479	31,4203,5170
6480	1989,1129,1936
6481	5106,3333,5303
6482	4227,4029,2702
6483	307,5028,85
6484	2333,525,1048
6485	2939,1176,4685
6486	3267,3258,4420
6487	2538,356,5742
6488	472,2865,1999
6489	5411,4758,638
6490	3776,4131,4145
6491	6006,5986,1400
6492	1148,5911,606
6493	2478,1966,361
6494	1765,3355,2631
6495	1552,2061,5228
6496	3076,3223,5281
6497	522,643,575
6498	4156,4701,1974
6499	5233,1202,3436
6500	3161,4132,5140
6501	1218,2810,3776
6502	101,5288,73
6503	1017,5969,4530
6504	5294,4038,2001
6505	1488,2914,1688
6506	216,3495,3566
6507	6016,3696,3428
6508	1177,4651,1765
6509	4734,6014,1046
6510	2986,5236,4227
6511	2637,2339,5870
6512	3108,438,4626
6513	3237,2225,2882
6514	1151,2350,4275
6515	2103,695,2232
6516	5867,2849,1103
6517	4629,2723,201
6518	1959,1631,723
6519	3548,4151,901
6520	4804,5690,1982
6521	1591,2171,1733
6522	108,4384,5774
6523	4788,4876,635
6524	2186,6013,5900
6525	3186,1482,3694
6526	6017,564,667
6527	779,802,2734
6528	4367,1986,3921
6529	422,5633,541
6530	5992,4233,2916
6531	5640,2300,3030
6532	3717,5478,2454
6533	5730,2740,3428
6534	3865,5398,137
6535	4527,4983,5369
6536	1279,4360,5886
6537	1383,4791,648
6538	4013,4707,3801
6539	484,4450,2277
6540	2527,1718,2098
6541	822,3150,2308
6542	1617,1863,458
6543	5130,1322,5952
6544	297,3114,256
6545	1155,5371,1425
6546	338,2540,5698
6547	1773,5666,728
6548	5577,1544,794
6549	408,2663,463
6550	3268,3704,3541
6551	2705,4084,4391
6552	5841,1446,869
6553	328,5837,5107
6554	1634,471,5204
6555	4310,2155,5492
6556	4187,1149,4846
6557	4933,2863,3008
6558	5625,2133,4374
6559	5754,4667,5177
6560	1867,2018,3920
6561	5667,2138,5535
6562	4038,1197,1770
6563	2211,4097,4889
6564	2822,4545,2040
6565	121,2641,3607
6566	377,2675,725
6567	5492,4780,4688
6568	679,4541,969
6569	49,5995,1598
6570	3057,5642,1770
6571	430,5425,3860
6572	307,1289,2421
6573	5884,184,3543
6574	4807,1288,4149
6575	5133,2022,641
6576	2722,35,642
6577	1162,2421,531
6578	2171,3186,2153
6579	792,5182,3769
6580	1011,1765,4654
6581	1723,4376,1304
6582	3093,5552,1598
6583	68,4011,2011
6584	1172,5715,3385
6585	775,172,2839
6586	4933,3188,4329
6587	3330,2885,932
6588	947,12,614
6589	1630,4188,3986
6590	1045,1131,4974
6591	3054,1237,813
6592	1359,2865,4226
6593	674,721,2962
6594	2480,5215,1050
6595	5158,3177,5281
6596	1103,1020,5636
6597	5861,3527,1843
6598	3706,1861,5152
6599	546,5725,1894
6600	4511,3751,4658
6601	5862,5444,5286
6602	3830,2384,5420
6603	4342,4593,2320
6604	5384,5696,3869
6605	541,907,1202
6606	4472,74,1888
6607	5321,2432,4873
6608	4380,3227,4938
6609	4053,5456,5466
6610	310,2739,4364
6611	3211,2724,2744
6612	363,2972,4685
6613	2867,1254,4518
6614	175,1134,2516
6615	3060,1398,3161
6616	3321,109,1514
6617	4619,1884,1567
6618	5999,1595,483
6619	5833,4465,2279
6620	2166,4678,5568
6621	5196,2743,1851
6622	4274,5349,2726
6623	1488,1242,4163
6624	2261,54,501
6625	4841,3659,806
6626	2604,2288,3621
6627	187,2574,118
6628	2933,4270,2040
6629	3413,289,2528
6630	5299,1542,5924
6631	4358,3066,5893
6632	1904,5188,695
6633	5553,3391,4841
6634	4643,1887,2012
6635	737,1587,1081
6636	4248,4588,2415
6637	4164,1351,3398
6638	3,4815,508
6639	3796,5498,3153
6640	926,3309,1078
6641	5860,5871,5906
6642	234,4260,1259
6643	3135,99,5113
6644	2177,5182,322
6645	4918,1791,1733
6646	109,2048,1917
6647	4505,1673,2713
6648	4359,5256,3876
6649	2017,2246,2354
6650	4542,552,1342
6651	365,4513,4250
6652	5691,1639,3479
6653	635,5772,4493
6654	3939,5086,4842
6655	5320,553,2556
6656	5383,5345,5433
6657	5718,470,5602
6658	2331,2552,1459
6659	1168,3109,2275
6660	3672,3078,5983
6661	5729,1695,5912
6662	4469,5084,2025
6663	1699,460,5823
6664	3666,4592,1931
6665	1680,322,1416
6666	3365,2958,2727
6667	103,6040,1779
6668	3753,3455,2070
6669	2317,2194,5312
6670	5759,2292,1078
6671	2551,5069,3589
6672	4586,2100,360
6673	4024,2424,3297
6674	5174,2568,3385
6675	4379,1867,5721
6676	293,2808,4394
6677	3768,5252,5550
6678	1875,980,33
6679	1004,4015,5742
6680	3962,296,3688
6681	1379,3418,2816
6682	4328,1306,3181
6683	5106,4274,3683
6684	1420,1009,5228
6685	4295,4810,4013
6686	3052,5939,709
6687	2015,2986,1934
6688	2761,1356,1435
6689	5656,1017,440
6690	6034,5800,2825
6691	4572,4875,1771
6692	5753,1724,3614
6693	198,613,2286
6694	2756,2906,2021
6695	5891,2722,4145
6696	83,3305,1652
6697	4099,5148,1585
6698	2299,5334,1206
6699	5747,1304,5139
6700	2001,1524,1185
6701	4058,5250,3118
6702	2013,3377,495
6703	4003,5251,3540
6704	5917,3869,4698
6705	5020,479,3532
6706	179,4565,3949
6707	1285,4700,4529
6708	1792,5997,4790
6709	1058,3941,1977
6710	3334,719,1537
6711	4520,5399,2088
6712	1810,790,3504
6713	5107,1822,5938
6714	3833,4354,3484
6715	3381,5187,236
6716	3392,2274,962
6717	3430,1539,4090
6718	4606,2911,4459
6719	3819,4196,1554
6720	2776,4191,190
6721	3843,4959,5525
6722	5175,886,4261
6723	2409,2117,1244
6724	2900,3325,19
6725	4015,5950,3585
6726	3547,2733,3963
6727	2856,5736,4336
6728	2766,4078,1965
6729	2375,1557,3488
6730	3693,671,5754
6731	832,866,99
6732	4792,820,1310
6733	2067,4098,5684
6734	4571,5227,5594
6735	5854,5795,1717
6736	4973,4873,2866
6737	5933,1725,956
6738	3026,4755,3887
6739	2644,603,5258
6740	2075,2523,5861
6741	1187,4279,5303
6742	1651,5898,4758
6743	3906,2379,2353
6744	2714,403,5747
6745	1879,3106,4078
6746	265,5113,2438
6747	641,2514,5103
6748	406,2378,2792
6749	1334,2984,3606
6750	1814,691,850
6751	2653,1296,318
6752	3246,951,56
6753	3482,2511,3164
6754	2564,5606,3640
6755	857,2584,5550
6756	5190,5436,2620
6757	3710,2995,3839
6758	3212,100,5257
6759	1300,3541,1804
6760	1533,4481,4671
6761	3302,4448,1695
6762	2475,4723,2888
6763	4202,4470,50
6764	5746,961,4096
6765	4727,1464,3717
6766	3142,1875,4018
6767	3629,3943,2322
6768	4681,3100,2487
6769	3337,3316,927
6770	642,1823,5485
6771	4924,5492,5063
6772	3063,4320,5801
6773	5415,3752,4593
6774	3294,5333,4830
6775	3182,4126,2847
6776	2236,659,3610
6777	3502,1225,2027
6778	662,5604,2135
6779	4215,1578,5806
6780	1550,2344,1375
6781	421,3766,5775
6782	1860,2533,366
6783	3219,2961,5755
6784	4537,4104,2117
6785	4441,713,4670
6786	748,5184,4215
6787	2635,4954,5479
6788	3971,748,2697
6789	5704,5598,4548
6790	3389,2292,1803
6791	1097,3037,4290
6792	2429,3106,1363
6793	3253,5508,1769
6794	3316,3598,5997
6795	56,1090,3784
6796	3984,677,3257
6797	1826,4216,619
6798	4268,180,255
6799	586,5906,5530
6800	2572,5505,5233
6801	2511,3780,5206
6802	3915,3880,710
6803	1500,681,4814
6804	5287,737,3598
6805	1866,3905,3094
6806	2155,4523,980
6807	1781,4843,2438
6808	2900,5764,103
6809	6001,1624,1632
6810	2305,2749,2544
6811	3748,790,41
6812	4329,5415,3787
6813	4713,265,6010
6814	5449,4998,2025
6815	5452,3674,1567
6816	776,5668,4390
6817	3201,5254,1382
6818	3775,5277,6011
6819	2910,4919,1258
6820	5549,327,3266
6821	1782,5123,378
6822	5293,3196,1
6823	2222,2155,2076
6824	337,5729,804
6825	1273,3086,3737
6826	2882,4218,5816
6827	3400,2672,2757
6828	1725,1734,3981
6829	1445,3523,4416
6830	1288,2153,746
6831	2702,3657,2362
6832	4636,5780,3051
6833	5639,3732,4478
6834	66,3545,4453
6835	1757,1694,3445
6836	2061,5593,158
6837	2201,4343,1593
6838	1581,5205,3314
6839	5377,3854,4426
6840	5216,120,4300
6841	1887,215,6022
6842	5785,5676,5521
6843	3057,2475,5868
6844	4289,3119,972
6845	5007,3296,5337
6846	5486,1038,276
6847	2755,975,550
6848	2915,3312,5883
6849	5708,1545,971
6850	2576,714,5693
6851	2935,3836,5327
6852	2028,2277,285
6853	3887,1457,5541
6854	1802,4073,599
6855	2377,370,5045
6856	4806,1596,894
6857	5792,4170,4557
6858	5862,3631,5221
6859	632,103,5163
6860	38,593,5110
6861	1141,4452,5082
6862	1611,4898,3537
6863	1986,1660,4395
6864	3809,609,610
6865	4489,4309,3440
6866	458,2149,947
6867	3937,2477,4100
6868	3335,4511,1496
6869	5227,4475,1598
6870	408,3586,5281
6871	4139,4437,5882
6872	2526,312,538
6873	3819,2158,1911
6874	2847,3660,5915
6875	315,939,2910
6876	5540,5788,177
6877	3615,6003,2846
6878	320,4055,3405
6879	6035,2955,2895
6880	1692,784,3281
6881	1728,3769,5924
6882	3268,189,1888
6883	3923,1047,4091
6884	4597,3941,2653
6885	1424,3606,2811
6886	3512,4,3220
6887	2638,196,158
6888	3761,3999,1168
6889	4437,1312,1781
6890	957,3367,4409
6891	3024,3514,582
6892	2158,5833,834
6893	3984,3269,3107
6894	3416,2232,644
6895	2022,3770,25
6896	2946,4758,3090
6897	5363,4733,5117
6898	2916,1383,997
6899	3055,3198,5997
6900	4684,1542,4921
6901	1276,2598,4497
6902	1178,2367,5481
6903	3345,3292,1252
6904	1668,2251,2749
6905	4081,2280,5873
6906	2554,3088,5822
6907	5876,3617,4172
6908	84,292,204
6909	3309,3919,3968
6910	646,2717,3541
6911	3014,2791,1861
6912	800,4297,2494
6913	1215,5652,2970
6914	3050,3727,330
6915	1444,2858,1393
6916	258,2434,3658
6917	3295,3082,4942
6918	66,2174,545
6919	125,262,3815
6920	5523,2385,2842
6921	954,3449,4527
6922	385,4782,1274
6923	65,4710,3934
6924	4906,1426,5387
6925	312,4808,3859
6926	2334,3754,1996
6927	18,4057,5510
6928	2970,5988,3263
6929	5761,4008,3925
6930	2312,4762,1423
6931	2067,2999,1258
6932	5515,5274,2011
6933	1874,5175,4373
6934	3747,3676,3698
6935	2646,4072,3147
6936	69,2421,4594
6937	1290,3712,5161
6938	1897,3612,4061
6939	616,5768,1237
6940	5883,3834,5721
6941	3313,2518,3667
6942	2567,2059,2034
6943	4780,5979,3748
6944	2373,4498,2358
6945	3624,1574,2046
6946	3651,3308,3573
6947	4318,3517,2204
6948	2061,4326,5422
6949	1965,5986,5518
6950	670,3572,2091
6951	5481,2656,3018
6952	1089,5490,1621
6953	4938,4603,516
6954	2378,144,892
6955	5535,1783,1062
6956	2586,2173,1916
6957	611,4384,913
6958	353,95,3089
6959	1413,1105,58
6960	5161,3639,2897
6961	606,1270,4969
6962	2632,4628,316
6963	2385,1485,5068
6964	2785,1716,195
6965	2401,396,592
6966	4140,2566,4788
6967	5963,5356,4813
6968	2229,614,2147
6969	4741,1422,5382
6970	5329,5369,1972
6971	1113,894,5347
6972	1073,5280,4939
6973	4010,4278,4645
6974	4708,3300,4824
6975	2370,3355,3977
6976	5682,5378,4985
6977	1395,1138,5627
6978	1985,3812,384
6979	5575,4515,2542
6980	2446,1565,587
6981	4545,122,378
6982	2605,1041,1060
6983	1146,1113,4444
6984	961,2398,2571
6985	3709,5757,4575
6986	628,1477,4896
6987	5681,76,4544
6988	3236,3816,2804
6989	4953,5416,3707
6990	178,4714,848
6991	2817,40,4626
6992	5135,3610,2725
6993	1844,2150,4822
6994	200,3483,1238
6995	3982,1809,567
6996	5036,2893,2833
6997	4504,3209,2670
6998	3162,2479,3628
6999	1723,2630,905
7000	4133,1925,1688
7001	1821,3238,2398
7002	1845,5238,2033
7003	2222,5376,121
7004	3612,1228,1993
7005	1290,2384,3688
7006	4048,5878,5920
7007	1825,1474,4270
7008	3299,2949,4002
7009	2265,4937,1225
7010	4915,301,1479
7011	4893,2866,3206
7012	281,4751,5527
7013	5718,1876,3612
7014	4304,3853,2684
7015	3862,3394,4647
7016	1999,4092,2680
7017	528,4591,2530
7018	5343,1899,1084
7019	5288,3741,652
7020	2865,4276,4531
7021	2440,4095,2377
7022	4512,1419,57
7023	694,177,1388
7024	5044,3047,5511
7025	1855,1005,3352
7026	5948,5543,5727
7027	5552,5225,6019
7028	3625,2424,5288
7029	5576,2365,1962
7030	1300,5949,5065
7031	5928,455,4367
7032	1193,3213,529
7033	1481,2702,3910
7034	712,5109,4107
7035	329,2392,2175
7036	563,5927,3631
7037	4852,62,3236
7038	2488,211,2266
7039	2849,2981,2160
7040	1606,3321,3363
7041	134,430,850
7042	5791,2373,3639
7043	2662,4076,524
7044	3545,1207,71
7045	4363,1695,507
7046	412,2705,4459
7047	4704,2991,1068
7048	2973,3486,5291
7049	5030,2399,3242
7050	982,5794,2741
7051	4844,5732,2448
7052	4846,5378,5490
7053	3676,2543,3685
7054	591,4044,87
7055	731,3445,1494
7056	2239,4355,3659
7057	2183,3763,4049
7058	268,4905,700
7059	532,3672,3351
7060	5444,2037,363
7061	1239,5817,6013
7062	1,1727,792
7063	3306,2342,3045
7064	5158,4541,2836
7065	1422,2771,3042
7066	4703,2062,1525
7067	3197,2343,5800
7068	4817,5454,2281
7069	5740,3961,2402
7070	1848,2666,5670
7071	4062,961,4294
7072	1041,1350,2563
7073	2514,5238,423
7074	1557,4722,448
7075	5012,5040,711
7076	381,5764,904
7077	1541,2540,3696
7078	1171,279,1168
7079	2471,1565,2092
7080	2608,2540,4587
7081	2517,3386,5920
7082	1153,2313,2952
7083	1034,3741,2577
7084	1278,1557,4080
7085	2528,5482,4191
7086	49,3860,4010
7087	3586,868,5571
7088	5341,2622,1425
7089	1826,2501,5568
7090	3134,3759,575
7091	4104,5723,2876
7092	6022,487,1476
7093	1196,5184,4423
7094	3518,3951,3681
7095	1099,2998,3963
7096	1422,5357,3210
7097	343,3526,3380
7098	1558,3932,4695
7099	5427,264,4320
7100	5085,2573,5988
7101	3449,1513,5912
7102	445,4596,667
7103	3160,3135,4125
7104	3000,5240,604
7105	1446,2437,3173
7106	3301,348,4015
7107	4063,4915,3717
7108	3383,484,3352
7109	2964,2692,4857
7110	3543,991,5061
7111	516,3672,747
7112	2097,22,4658
7113	3972,2921,982
7114	1176,1972,2070
7115	3862,3956,2074
7116	4770,1045,4966
7117	2709,4765,1606
7118	5817,4733,966
7119	4962,1911,2964
7120	5542,424,3445
7121	6014,2058,2364
7122	3440,122,1091
7123	4308,5344,4484
7124	1263,6018,5705
7125	4487,5078,1757
7126	5284,4021,2312
7127	2305,3411,5190
7128	3558,4466,3198
7129	4703,3497,902
7130	4126,4883,2655
7131	454,4308,4271
7132	1014,3547,3341
7133	2147,3177,1674
7134	3819,4437,5283
7135	4060,4793,5334
7136	3577,110,5629
7137	2038,5383,4880
7138	3091,426,3237
7139	1339,816,155
7140	1717,4029,1031
7141	603,88,5807
7142	5418,2997,3220
7143	5295,1560,1091
7144	309,3037,285
7145	2948,5987,5729
7146	5325,592,1096
7147	4154,2860,5969
7148	5582,264,4091
7149	743,5060,4181
7150	5420,285,321
7151	936,2649,1676
7152	2262,4151,3508
7153	4390,141,2970
7154	3469,1736,3710
7155	5798,1616,217
7156	5201,1578,5919
7157	4705,1323,4431
7158	3319,85,2983
7159	5921,4458,1889
7160	4640,2894,386
7161	613,995,4772
7162	1182,5141,3540
7163	4994,5514,651
7164	1627,4255,517
7165	2293,4181,2217
7166	2544,5637,3601
7167	6014,4132,3107
7168	3358,4781,5918
7169	1505,3360,3705
7170	4554,3515,5716
7171	5725,2605,5517
7172	2735,2832,5795
7173	5262,4186,5974
7174	857,3590,869
7175	1343,1552,3187
7176	348,1477,1796
7177	1946,80,3110
7178	4073,2949,5724
7179	860,1590,1259
7180	2755,4997,3732
7181	629,1929,5804
7182	595,3016,5081
7183	5504,4233,4747
7184	5693,5624,554
7185	5499,3491,1299
7186	4416,4962,993
7187	1307,5801,5823
7188	1259,1354,3437
7189	4931,822,4442
7190	740,5408,2256
7191	4258,2297,2533
7192	1139,2864,2262
7193	5544,3676,84
7194	5526,592,3482
7195	4182,4778,4286
7196	5922,199,225
7197	517,4166,5100
7198	4453,1474,21
7199	5589,5976,962
7200	3013,142,5329
7201	4173,4962,554
7202	5528,5241,1074
7203	5325,6007,1584
7204	1150,1428,2139
7205	233,5588,2829
7206	3513,2539,3530
7207	4488,4281,4486
7208	1445,4828,2800
7209	4339,3905,3998
7210	5782,5922,217
7211	3725,2029,913
7212	3803,1686,1576
7213	75,1856,1322
7214	653,4496,3399
7215	684,31,2327
7216	4826,672,2533
7217	964,2012,4342
7218	1529,3743,3242
7219	2146,1691,1616
7220	3146,2724,4748
7221	4716,5819,5812
7222	256,1755,2624
7223	3991,4102,3322
7224	2403,3710,41
7225	1965,2670,3983
7226	2602,2055,3708
7227	569,838,3542
7228	2205,103,1494
7229	4122,3204,1366
7230	5643,827,5278
7231	413,887,1511
7232	3102,2693,4643
7233	615,4961,288
7234	4529,2482,2236
7235	1833,1005,3963
7236	3946,3796,5985
7237	4015,1190,2101
7238	4321,1776,3223
7239	4030,3947,4494
7240	3047,2589,3041
7241	4707,5804,2427
7242	1236,4051,2001
7243	93,1081,2282
7244	5429,3769,2481
7245	1609,1067,755
7246	3616,5214,5631
7247	1548,6036,5231
7248	2338,847,3804
7249	3024,3148,5523
7250	1635,4797,4336
7251	2808,3232,3488
7252	2247,2165,444
7253	582,4536,5332
7254	440,4873,1039
7255	5638,1145,5452
7256	1093,989,5203
7257	1759,913,5495
7258	1260,5341,2252
7259	3588,4837,3009
7260	3849,113,2761
7261	3061,2814,58
7262	603,4399,5291
7263	1090,1630,1450
7264	5373,3059,643
7265	4994,351,414
7266	438,4264,5283
7267	1404,5613,1307
7268	1038,2246,1417
7269	4076,2698,2098
7270	1106,185,611
7271	5737,527,2922
7272	1744,3200,2184
7273	4320,3570,593
7274	311,70,3526
7275	4083,291,5364
7276	3832,5859,5787
7277	4282,5893,4518
7278	2737,484,5654
